Feeder,TransformerID,RatedKVA,Phase,Location,CustomerType,Lat,Lon
ALA09,61-106475,100,7,ฟาร์มไก่ นายธีระเมธินท์ ซอยผู้ใหญ่ไมตรี,2.0,8.553254446,98.719405206
ALA09,42-000213,30,4,DCC_,1.0,8.632416442,98.765886701
ALA09,35-002632,30,1,DCC_,1.0,8.594414486,98.73497682
ALA09,56-011978,30,4,DCC_บ.บางโทง,1.0,8.522610718,98.725409258
ALA05,49-113864,500,7,น.ส.ธัญชนก ปุญโญกุล ม.3 มะรุ่ย,1.0,8.414329307,98.630124297
ALA05,49-013244,30,2,DCC_บ้านมะรุ่ย ลูกที่ 1,1.0,8.477260527,98.660044177
ALA05,61-001771,250,7,วิทยาลัยชุมชนพังงา,2.0,8.497322775,98.63040209
ALA09,45-113604,30,4,บริษัท ทรู บ้านเขาต่อ,2.0,8.569729785,98.735260537
ALA09,42-000020,30,1,DCC_,1.0,8.637715394,98.755195444
ALA05,42-000219,30,2,DCC_,1.0,8.483882329,98.670386467
ALA05,56-125642,160,7,นายคลาย ชิดเชื้อ ม.2,2.0,8.43080281,98.648732138
ALA09,65-109406,500,7,นาย จรูญ เจริญการ,2.0,8.595769136,98.744256606
ALA05,64-004505,50,7,ที่ทำการไปรษณีย์ทับปุด,2.0,8.515555433,98.638012286
ALA09,36-008725,100,7,DCC_,1.0,8.505687248,98.692796936
ALA09,59-000887,30,2,ฟาร์มหมู น.ส.อัญชลี บ้านบางไทร,2.0,8.507117488,98.733322253
ALA09,45-114356,30,4,DCC_,2.0,8.627968967,98.762182652
ALA09,61-108244,30,4,สถานีพัฒนาที่ดิน บางเจริญ,4.0,8.540329742,98.757058596
ALA09,54-001434,30,2,DCC_บ้านนาเหนือ ม.2,1.0,8.514473905,98.692334446
ALA05,67-033491,50,7,บริษัท เชลล์แห่งประเทศไทย จำกัด,2.0,8.517787808,98.636534681
ALA09,42-000019,30,2,DCC_,1.0,8.623618043,98.743177624
ALA09,65-017644,30,4,บ้านบางคราม,2.0,8.646371329,98.774957676
ALA09,66-018555,50,7,บ.โคกยอ,1.0,8.598594207,98.74583254
ALA09,45-013157,30,4,DCC_ม.5บ้านบางเจริญ ซ.ข้าง รร.,1.0,8.528970737,98.729778603
ALA09,58-015821,30,1,DCC_ม.2 ต.นาเหนือ,1.0,8.515563494,98.694461793
ALA05,60-001357,30,2,DCC_ซอยวัดนาเหนือ ลูกที่ 1,1.0,8.50260129,98.69094852
ALA05,67-101948,30,4,ไฟสาธารณะ ซ.ป่ายาง,1.0,8.452519549,98.639794294
ALA09,48-006659,30,1,บริษัท กสท.โทรคมนาคม จำกัด(มหาชน)(บ.นาเหนือ),2.0,8.507927931,98.678574391
ALA09,61-103669,100,7,บ.ตาปีแทรคเตอร์,2.0,8.645660982,98.77549541
ALA05,60-025299,160,7,ธนาคาร ธกส.สาขาทับปุด,1.0,8.511575963,98.643955765
ALA09,64-006121,30,1,วัดมหาธาตุ,2.0,8.529920968,98.719247614
ALA09,50-000733,30,1,ประปาหมู่บ้านบางโทง ม.3,4.0,8.534269966,98.709782979
ALA05,48-008229,50,7,โรงผลิตนํ้าดิบ ต.มะรุ่ย อ.ทับปุด,2.0,8.476554602,98.653303982
ALA09,67-018984,30,2,ไฟทางหลวง แขวงพังงา จุดกลับรถบ้านนา,4.0,8.635836255,98.768638537
ALA09,67-005422,50,7,โรงเรียนบ้านบางเจริญ,4.0,8.541962138,98.724221878
ALA09,56-000944,30,2,บ.ทุ่งทอง ม.7 ต.เขาต่อ อ.อ่าวลึก จ.กระบี่,1.0,8.603314299,98.747661604
ALA09,37-013236,30,2,บ.บางโทง,1.0,8.5292888,98.715771044
ALA09,65-101436,100,7,รีสอร์ท น.ส.จตุพร  ทุ่งคาใน,2.0,8.507440937,98.689771066
ALA05,47-006202,30,4,บังกะโลนางเรณุดา ลีพิน 78/8 ม.4 ต.มะรุ่ย อ.ทับปุด,2.0,8.490096869,98.641347098
ALA05,56-123931,500,7,ฟาร์มกุ้งนายสง่า ต.มะรุ่ย,1.0,8.400088484,98.636769176
ALA09,62-004192,30,2,บ้านบางแห้ง จุดที่ 6,4.0,8.657862812,98.77841739
ALA05,37-003928,50,4,DCC_-ตรงข้ามทับปุดวัสดุภัณฑ์,1.0,8.504876952,98.629105039
ALA09,66-014206,30,1,บ.ควน,1.0,8.533244089,98.690049455
ALA09,62-001441,30,1,ประปาบ้านบางเจริญ สระหลวง ม.5 ต.นาเหนือ,4.0,8.53248062,98.7481321
ALA09,63-106057,30,2,ประปาบ้านบางไทร ม.4 ต.นาเหนือ(ข้างบ้านผู้ใหญ่),4.0,8.507254811,98.710029477
ALA05,32-009762,20,2,DCC_บ้านไทรมาส,1.0,8.496509607,98.650933772
ALA09,46-111326,250,7,DCC_บริษัท นีโอเทคพลายวู๊ด,2.0,8.65132148,98.775956492
ALA09,52-006031,30,1,DCC_บ้านบางโทง ม.3,1.0,8.534106941,98.719090512
ALA09,45-013275,30,4,DCC_,1.0,8.577175647,98.7241101
ALA05,49-012574,30,2,DCC_,1.0,8.461227675,98.660034329
ALA09,51-009198,30,2,บ้านทุ่งทอง 1 เขาต่อ,1.0,8.606725749,98.748780918
ALA09,64-111843,30,1,ประปา อบต.นาเหนือ บ้านหัวควน,2.0,8.533931227,98.689758412
ALA09,51-008582,30,4,นางประวิง อินฉ้วน (ฟาร์มไก่),2.0,8.52089395,98.702129622
ALA09,59-009264,30,4,ประปาบ้านบางทอง ม.6 ต.นาเหนือ,4.0,8.539919859,98.740144771
ALA09,40-013163,30,4,DCC_,1.0,8.575776365,98.71784018
ALA05,42-000220,30,2,DCC_,1.0,8.474838403,98.678724363
ALA09,49-008883,30,1,DCC_,1.0,8.512952396,98.687956549
ALA09,56-001138,30,2,DCC_ซอยน้ำตกบางเท่าแม่ ลูกที่ 2,1.0,8.59610246,98.729108307
ALA09,40-013151,30,4,DCC_,1.0,8.565698839,98.71995571
ALA09,66-014147,160,7,ฟราม์ไก่ นายวิเชียร,2.0,8.633820224,98.746622689
ALA05,62-006642,30,2,DCC_เสริม บ.ปากลาว,1.0,8.493107159,98.67507432
ALA05,54-015319,50,7,โรงเรียนวัดนิโครธคุณากร,4.0,8.445328302,98.648384397
ALA05,56-119602,500,7,วินัย มั่งเจริญ (ฟาร์มกุ้ง) ม.1,4.0,8.401215005,98.636999491
ALA09,49-117875,30,4,บริษัท แอดวานซ์อินโฟร์ฯ (สถานีฐาน บ.บางเจริญ),2.0,8.541100023,98.720625821
ALA05,42-003886,30,2,DCC_,1.0,8.503537453,98.660706689
ALA09,48-006876,30,1,DCC_,1.0,8.519134259,98.682650082
ALA09,60-002967,30,1,นายวิจจิตต์ ดำคุ้ม,2.0,8.545440653,98.718587188
ALA05,55-123256,160,7,นายสมชาติ พลันการ ม.2 ต.มะรุ่ย,2.0,8.426824651,98.635942524
ALA09,49-013932,30,2,บ้านบางโทง,1.0,8.540057068,98.718753932
ALA09,40-013165,30,2,DCC_,1.0,8.585815883,98.732374346
ALA09,50-118953,30,4,ประปาหมู่บ้านบางเจริญ ม.5,4.0,8.539515842,98.728191171
ALA09,42-000214,30,4,DCC_,1.0,8.625589353,98.760401074
ALA05,40-013308,30,4,ซอยป่ายาง  มะรุ่ย,1.0,8.455617437,98.64031087
ALA05,59-004132,250,7,โรงเรียนทับปุดวิทยา ต.ทับปุด อ.ทับปุด จ.พังงา,4.0,8.499812833,98.631472209
ALA09,54-000769,30,2,บ.โคกยอ,1.0,8.604857327,98.736738815
ALA09,27-004985,100,7,DCC_,1.0,8.576756825,98.740553781
ALA09,64-111884,30,2,ประปาบ้านบางทอง อบต.นาเหนือ,2.0,8.550082829,98.723188778
ALA09,35-002675,30,1,นางศิรินทิพย์ฯ,2.0,8.51158661,98.684573289
ALA05,60-014983,50,7,DCC_หน้าธ.ออมสินทับปุด,1.0,8.516939833,98.637075369
ALA09,58-006181,30,1,DCC_บ้านควนสบาย ม.7,1.0,8.551154071,98.701181763
ALA05,68-115052,30,4,ฟสธ.จุดที่ 2 ม.6 ต.มะรุ่ย อ.ทับปุด,4.0,8.43996184,98.636791339
ALA05,35-010598,100,7,DCC_บ้านโคกไคร มะรุ่ย,1.0,8.4207659,98.641367646
ALA09,62-001730,30,2,บ.บางโทง,4.0,8.530826857,98.709458464
ALA09,58-103938,315,7,โรงไม้ นายจรูญ  เจริญการ,2.0,8.595701484,98.744430279
ALA09,64-113117,1500,7,บริษัท สยาม ชิกเค้น โปรดักท์ จำกัด,3.0,8.618576802,98.753608482
ALA09,40-013150,30,4,DCC_,1.0,8.561648955,98.723934995
ALA05,49-013521,30,2,ประปาบ้านป้าแต้ว ม.6,1.0,8.494668607,98.656039221
ALA09,40-022251,30,2,DCC_,1.0,8.639215541,98.779646321
ALA09,62-003584,30,4,ไฟทางหลวง แขวงทางหลวงพังงา,4.0,8.571792807,98.740002901
ALA05,59-007224,250,7,DCC_DCC_ม.1 ต.ทับปุด อ.ทับปุด,1.0,8.510795338,98.644024131
ALA09,62-003587,30,1,ไฟทางหลวง แขวงทางหลวงพังงา สามแยกเขาต่อ,4.0,8.578304941,98.740652467
ALA05,37-013181,30,2,หน้าห้องพักรีแล็กซ์,1.0,8.49962572,98.644077671
ALA09,61-000692,100,7,DCC_บ.บางอวด,1.0,8.561536183,98.73500627
ALA09,63-010328,30,1,DCC_บ.ทุ่งถั่ว,1.0,8.632734302,98.748486922
ALA09,62-107861,160,7,บ.ภิญาดา ปิโตรเลียม ปั๊มเอสโซ่ ม.4 ต.เขาต่อ,2.0,8.558858801,98.734728527
ALA09,40-013162,30,4,DCC_,1.0,8.578553351,98.72857943
ALA09,63-107863,30,1,ประปาบ้านควนสบาย ม.7,2.0,8.543661967,98.701696322
ALA09,40-019863,30,4,DCC_,1.0,8.55249727,98.730955821
ALA05,37-007709,100,7,DCC_บ้านคลองจูด,1.0,8.428526249,98.630318777
ALA05,25-002842,50,7,ชุมสายโทรศัพท์ทางไกลทับปุด,2.0,8.514717967,98.633165069
ALA05,67-108859,160,7,วัดนิโครธคุณากร,4.0,8.443720347,98.643438205
ALA09,37-014300,100,7,นายมพน้อย (ปตท.นาเหนือ),2.0,8.507397667,98.682331165
ALA05,43-113855,100,7,ศูนย์พัฒนาฝีมือแรงงาน ทับปุด,2.0,8.501044027,98.64915864
ALA09,40-022063,30,2,DCC_,1.0,8.547351786,98.744227101
ALA09,49-013063,30,2,ประปาหมู่บ้านเขาต่อ ม.4,4.0,8.606923346,98.734683161
ALA09,42-003277,30,1,DCC_,1.0,8.531652308,98.690423821
ALA09,50-006060,160,7,องค์การบริหารส่วนตำบลเขาต่อ,4.0,8.56909174,98.737945905
ALA09,57-011904,30,4,DCC_หลังวัดบางโทง ม.3 ต.นาเหนือ,1.0,8.526527516,98.724785343
ALA05,35-004073,100,7,DCC_ซอยเมรุเก่าไทรมาศ,1.0,8.513147057,98.633142196
ALA05,42-003952,30,1,DCC_บ้านมะรุ่ย,1.0,8.500815962,98.63300783
ALA09,99-115236,30,4,ดีแทค นาเหนือ,2.0,8.508290878,98.682074205
ALA05,46-114573,315,7,โรงไม้ บริษัท ชัยชนะพาราวู๊ด,2.0,8.507420935,98.670643256
ALA09,65-100916,30,1,แขวงทางหลวง,1.0,8.529226967,98.720415178
ALA09,06-105056,500,7,บริษัทวงศ์บัณฑิต จำกัด,2.0,8.524789726,98.705032124
ALA09,40-013164,30,2,DCC_,1.0,8.584523176,98.722790011
ALA09,53-002202,30,2,ประปาบ้านบางไทร  ม.4,2.0,8.509487317,98.71643762
ALA09,42-003218,30,4,DCC_,1.0,8.519428543,98.725902658
ALA05,45-012587,100,7,DCC_,1.0,8.477015471,98.64983727
ALA09,52-006013,30,4,DCC_บ้านบางอวด,1.0,8.558702596,98.733906509
ALA09,56-119523,30,1,โรงผลิตน้ำดื่มนายณัฎฐ์ แสวงการ,2.0,8.559184021,98.711395667
ALA05,53-119839,500,7,บ.เอส โอ อุตสาหกรรม จำกัด,2.0,8.510436368,98.645643928
ALA05,36-020564,100,7,DCC_,4.0,8.443972317,98.643864269
ALA09,58-006813,30,4,DCC_ม.5 บ้านบางเจิรญ ซ.ข้าง รร.,1.0,8.533927227,98.723909679
ALA05,59-022276,160,7,DCC_ม.2บ้านนาเหนือ (ข้างอนามัย),1.0,8.503097718,98.695897651
ALA09,54-001302,30,4,ซ.ข้างรร.บางเจริญ สุดท้าย,1.0,8.530581945,98.733390106
ALA09,40-022252,30,2,DCC_,1.0,8.641051235,98.784027493
ALA09,45-115242,30,2,DCC_,2.0,8.577997328,98.740431437
ALA09,48-006803,30,4,บริษัท กสท.โทรคมนาคม จำกัด(มหาชน) (บ.เขาต่อ),2.0,8.579868025,98.742340154
ALA05,61-107599,500,7,ฟาร์มหมู นายจรูญ เจริญการ,2.0,8.483594862,98.69244768
ALA09,67-018983,30,2,ไฟทางหลวง แขวงพังงา บ.นา,4.0,8.61022536,98.750221988
ALA05,48-008605,100,7,วิทยาลัยชุมชน พังงา,2.0,8.497388435,98.630365103
ALA09,62-001439,30,2,ประปาบางทอง ม.6 นาเหนือ,2.0,8.546992913,98.742745556
ALA09,60-005253,50,7,ไฟทางหลวง แขวงพังงา ก่อนถึงรร.บางเจริญ,4.0,8.541266151,98.721485799
ALA09,65-030078,30,4,ไฟทางหลวง จุด 9,4.0,8.630430224,98.764301764
ALA09,59-010563,30,2,DCC_ม.6 ซอยสมใจ ต.เขาต่อ,1.0,8.636630915,98.764660534
ALA09,58-006242,30,4,โรงอิฐ นายสุทธิพงศ์ ขวัญพร้อม,2.0,8.568842804,98.748696298
ALA05,49-014379,160,7,ที่ทําการ.อบต.ทับปุด อ.ทับปุด,4.0,8.503275741,98.630127694
ALA05,49-007581,30,4,ขยายเขตบังกะโลนายสมชาย บุญรักษ์ ม.1 ต.ทับปุด,2.0,8.510757922,98.631338753
ALA05,49-117269,800,7,นาย สหพล แซ่แต้,2.0,8.425791988,98.630441482
ALA05,48-006875,30,2,DCC_,1.0,8.488800373,98.677440514
ALA09,60-002432,50,7,บ.สินเจริญสนม จำกัด,2.0,8.508467722,98.682929757
ALA05,28-009740,30,2,DCC_ทับปุด ม.2,1.0,8.509261089,98.636473372
ALA09,63-024063,30,2,เสริมหม้อแปลง บ.บางหอย,1.0,8.646821124,98.775073325
ALA05,40-002459,30,2,บ้านไทรมาศ,1.0,8.498916582,98.657793703
ALA09,42-000030,30,4,DCC_,1.0,8.616293058,98.759989228
ALA05,59-025014,160,7,โรงเรียนวัดนิโครธาราม,4.0,8.515584422,98.633235588
ALA09,65-101523,30,2,ไฟทางหลวง ซ.บางไทร1,4.0,8.508728305,98.713621258
ALA09,36-020453,100,7,,2.0,8.51581689,98.700815013
ALA09,41-005101,30,4,บ้านทุ่งชักพระ,1.0,8.555981147,98.741838184
ALA09,62-003588,30,2,ไฟทางหลวง,1.0,8.595917951,98.744725796
ALA05,56-006308,100,7,ม.1 ต.ทับปุด,2.0,8.518583248,98.636429694
ALA09,32-012114,30,4,DCC_,1.0,8.540592791,98.737826484
ALA09,65-031914,30,2,ไฟทางหลวง,4.0,8.608397446,98.749503678
ALA09,60-103564,50,7,ฟาร์มไก่ นายเสฏวุฒิ,2.0,8.653493465,98.777708849
ALA09,51-008618,30,2,ไฟสาธารณะสำนักก่อสร้าง ที่3 จุด2(สี่แยกนาเหนือ),4.0,8.50695098,98.682387475
ALA09,51-009199,30,2,เขื่อนยายมิน,1.0,8.526816279,98.712692922
ALA09,61-104864,630,7,หจก.ภักสุธีโกศลการก่อสร้าง,3.0,8.514210002,98.699585358
ALA09,60-032526,30,1,DCC_,1.0,8.639746129,98.771773298
ALA09,68-011007,30,2,เขาต่อ ม.1 อ.ปลายพระยา,1.0,8.567767662,98.737340119
ALA05,99-009999,20,2,DCC_ประปาบ้านไทรมาศ,2.0,8.49492163,98.652433325
ALA09,42-000049,30,1,DCC_,1.0,8.624722847,98.753438331
ALA05,49-012575,30,1,DCC_,1.0,8.497956073,98.630204097
ALA09,57-004213,30,2,DCC_ประปาบ้านบางโทง,1.0,8.52395114,98.716265115
ALA09,63-017452,30,2,บ้านบางหอย ม.2 ต.เขาต่อ อ.ปลายพระยา,1.0,8.651636614,98.778536349
ALA05,54-015961,160,7,ศูนย์พัฒนาฝีมือแรงงานจังหวัดพังงา,2.0,8.500985396,98.649138569
ALA05,51-007920,160,7,อบต.นาเหนือ,4.0,8.497438431,98.675595692
ALA05,45-842063,500,7,,2.0,8.418133276,98.640939406
ALA05,63-103442,30,2,ไฟสาธารณะ ช่วง5,1.0,8.474811124,98.67809979
ALA05,62-103286,315,7,สภ.ทับปุด,2.0,8.514053649,98.639277194
ALA05,63-106390,30,2,ต.ทับปุด,4.0,8.510256859,98.630645402
ALA05,58-011433,160,7,อบต.มะรุ่ย,4.0,8.472804632,98.651190315
ALA09,49-113583,250,7,บริษัท เก้าพาราวูด จำกัด (โรงเลื่อยไม้ยางพารา),2.0,8.65125831,98.775928515
ALA09,53-001911,30,4,ประปา ม.2 นาเหนือ,2.0,8.508852824,98.696935865
ALA05,49-013351,30,2,DCC_บ.ปากลาว,1.0,8.499874953,98.677710959
ALA09,53-119597,500,7,วัดบางโทง,4.0,8.52664787,98.720327888
ALA09,65-031915,30,4,ไฟทางหลวง,4.0,8.616726598,98.753324862
ALA05,59-010261,30,2,ประปา บ้านป่าแต้ว,4.0,8.506794581,98.671292334
ALA05,64-021453,50,7,หน้า รร.ท่าสนุก,1.0,8.415604399,98.638705492
ALA09,42-001279,30,1,DCC_,1.0,8.544565013,98.700057711
ALA05,56-112044,315,7,นายจรัญ ชิเชื้อ,2.0,8.432893149,98.629939608
ALA09,50-000769,30,4,DCC_,1.0,8.531895125,98.749155994
ALA05,37-019477,50,7,DCC_บ้านโคกไคร มะรุ่ย,1.0,8.40231788,98.638911427
ALA09,49-012660,30,2,DCC_,1.0,8.66101852,98.759475007
ALA09,45-004793,30,2,DCC_,1.0,8.659731277,98.778167214
ALA09,51-117211,4000,7,บริษัท โมดิร์น กรีน พาวเวอร์ จำกัด,2.0,8.514421893,98.694730257
ALA09,62-003589,30,2,บ้านนา จุดที่ 4,4.0,8.620941515,98.756660702
ALA09,65-031910,30,4,ไฟทางหลวง นาเหนือ,1.0,8.557377026,98.733402738
ALA09,57-004211,30,2,DCC_บ.บางหอย,1.0,8.636550405,98.783546561
ALA09,31-002767,20,2,บ.บางแห้ง,1.0,8.670683683,98.762664064
ALA09,51-009225,30,2,DCC_,1.0,8.661321398,98.767859828
ALA09,56-116584,100,7,ฟาร์มไก่ นายจำเริญ  ทองโรจน์,2.0,8.543456701,98.70205531
ALA09,63-019989,100,7,ม.1 ต.เขาต่อ อ.ปลายพระยา,1.0,8.592540148,98.743513954
ALA05,32-011780,20,2,DCC_ม.6 ต.มะรุ่ย ซ.กันเอง,1.0,8.448283039,98.659220942
ALA09,41-005085,30,4,DCC_,1.0,8.571428612,98.743522016
ALA09,63-101691,1250,7,โรงน้ำแข็งศรีโรจน์,3.0,8.508180709,98.688437524
ALA09,59-010259,30,4,ประปา ม.5 ซอย รร.บางเจริญ,4.0,8.531642856,98.726075832
ALA09,06-105001,500,7,บริษัท บีไรท์รับเบอร์ จำกัด,1.0,8.516754902,98.700448321
ALA09,45-113606,30,2,DCC_ทรู บางไทร,2.0,8.503750124,98.699160359
ALA09,61-108814,250,7,DCC_สถานีพัฒนาที่ดินกระบี่ บ้านบางเจริญ ม.5,2.0,8.540050502,98.757050776
ALA09,44-111748,50,7,AIS ข้างเซเว่นบ้านเขาต่อ,2.0,8.577668871,98.73950742
ALA05,59-005641,30,2,บางเรี่ยมไทรมาศ,1.0,8.491006583,98.650413158
ALA05,42-003836,30,2,DCC_หน้าโรงเรียนวัดนิโครคุนากร,1.0,8.444956829,98.64896443
ALA09,40-022274,30,1,DCC_,1.0,8.559790584,98.709887282
ALA09,65-001212,100,7,โรงแพล็นปูน เขาต่อ,2.0,8.638006712,98.771214001
ALA05,51-008718,30,2,ประปาหมู่บ้านปากลาว ม.1,4.0,8.477431716,98.656315068
ALA05,52-116823,30,2,หน้า รพ.ทับปุด,1.0,8.500922992,98.629902016
ALA05,62-107941,800,7,นายจำนง แก้วน้อย,2.0,8.423840526,98.622414239
ALA09,66-110730,160,7,สถานีอัดประจุ EV ปั๊ม ปตท นาเหนือ,2.0,8.508504022,98.683098353
ALA09,56-125743,50,4,ฟาร์มไก่ นางขวัญจิต  โพธิงาม,2.0,8.520759167,98.711306946
ALA09,51-008601,30,4,ประปาหมู่บ้านซอยทุ่งทอง ม.7,4.0,8.619739075,98.740815197
ALA09,36-020234,30,2,DCC_,1.0,8.646208248,98.760830149
ALA09,32-004279,20,2,บ้านบางโทง ม.3 นาเหนือ,1.0,8.525899319,98.705914198
ALA09,62-003590,30,2,C-62-K-AULPY.0160.02.2,1.0,8.65269519,98.776836311
ALA05,61-002671,30,2,ฟสธ.แขวงทางหลวงชนบทพังงา ม.5 ต.มะรุ่ย,4.0,8.432568034,98.630060446
ALA05,37-019475,50,7,หจก.กฤษกรแก๊ส ทับปุด,2.0,8.507792806,98.664310392
ALA09,26-009720,100,7,DCC_บ้านบางเจริญ,1.0,8.543887382,98.726044148
ALA09,51-110188,160,7,บริษัท นาเหนือ เมทัลชีท จำกัด,2.0,8.509944423,98.684176894
ALA05,64-020504,50,7,ตร.ทางหลวง,1.0,8.506440292,98.683980774
ALA05,40-011589,30,4,ซ.ป่ายาง มะรุ่ย,1.0,8.462070769,98.64158829
ALA09,65-100917,30,1,ไฟทางหลวง ซอยวัดบางโทง1,4.0,8.535993494,98.719406165
ALA09,56-120839,30,2,สหกรณ์การเกษตรปลายพระยา,2.0,8.611806568,98.751519546
ALA05,57-004242,30,2,DCC_บ้านปากลาว  ม.1,1.0,8.478969599,98.671196243
ALA05,26-005682,20,2,DCC_บ.มะรุ่ย,1.0,8.493087637,98.639449183
ALA09,40-021973,30,4,DCC_,1.0,8.599718769,98.751919846
ALA09,65-031909,30,2,ไฟทางหลวง แขวงพังงา,4.0,8.524444894,98.704851143
ALA05,53-002188,30,4,วัดนาเหนือ,4.0,8.494736619,98.685329427
ALA09,37-005775,30,4,นายไพโรจน์ฯ (โรงงานอิฐบล็อก),2.0,8.578301904,98.741234479
ALA09,65-031913,30,4,ไฟสาธารณะ,1.0,8.602568971,98.747407336
ALA09,40-021974,30,2,DCC_,1.0,8.611194082,98.735823266
ALA09,49-007627,30,1,DCC_,1.0,8.591746466,98.745844944
ALA09,65-660242,30,1,ไฟทางหลวง,4.0,8.519013263,98.701434727
ALA09,47-006402,30,2,บ.นาเหนือ,1.0,8.537002081,98.713863158
ALA09,62-003033,30,4,ไฟทางหลวง แขวงพังงา ถ.นาเหนือ-เขาต่อ,4.0,8.564896184,98.736760754
ALA05,45-113607,30,2,ทรู มูฟ ปากลาว,2.0,8.47656144,98.655532117
ALA05,49-118459,500,7,นาง กุสมา เทพเฉลิม,2.0,8.415279344,98.629454897
ALA09,60-002914,30,1,DCC_ซอยวัดบางโทง,1.0,8.530739427,98.719389647
ALA09,31-003157,30,4,DCC_,1.0,8.539939475,98.727998223
ALA09,32-009981,20,4,DCC_,1.0,8.570350409,98.734477313
ALA05,35-006496,50,4,DCC_,1.0,8.486533767,98.690331176
ALA05,63-015673,30,1,DCC_น.ส.เขมิกา ทองเจิม,1.0,8.507384746,98.672024601
ALA09,41-006847,50,7,ฟาร์มไก่ นายสหัส  วงค์แฝด,2.0,8.587473909,98.74265092
ALA09,61-109873,30,2,เขาต่อรีสอร์ท (น.ส.กิตติพร บุญรักษ์),2.0,8.620311443,98.756030178
ALA09,41-005099,30,4,DCC_,1.0,8.571044039,98.749645412
ALA09,56-011514,30,4,วัดบ้านนา,1.0,8.603690304,98.758539828
ALA05,52-111235,30,2,ไฟสาธารณะ บ.บางทราย ม.2 ช่วงที่ 2,4.0,8.473739777,98.674806284
ALA09,50-000766,30,2,บ้านบางหอย ม.2 ต.เขาต่อ อ.ปลายพระยา,1.0,8.652361802,98.776743604
ALA09,30-002145,10,2,บ.บางไทร,1.0,8.507152378,98.732863552
ALA09,42-000198,30,1,บ้านควนสบาย,1.0,8.550660093,98.709291906
ALA09,66-112377,250,7,โรงเลื่อยไม้จิรัฐ,2.0,8.630135117,98.764010357
ALA09,65-030079,30,2,ไฟทางหลวง,4.0,8.638959707,98.771143068
ALA05,29-014933,10,4,บางรากไม้,1.0,8.50684309,98.668265777
ALA09,53-002059,30,4,DCC_บ.นา  ม.6  ต.เขาต่อ,1.0,8.613841196,98.751844887
ALA05,59-105328,50,7,ตุลารักษ์ โรงกลึง,2.0,8.501184067,98.698278348
ALA09,49-012977,30,4,ประปาหมู่บ้านนาบัว ม.3,4.0,8.525658855,98.710030386
ALA09,37-006027,30,2,หน้า อบต.เขาต่อ  ม. ต.เขาต่อ อ.ปลายพระยา,1.0,8.57119144,98.739833628
ALA09,38-014714,30,2,DCC_,1.0,8.620506081,98.75634913
ALA05,43-842074,500,7,เอส.โอ อุตสาหกรรม,3.0,8.510440639,98.64572478
ALA09,06-105002,500,7,บ.สยามโมเดิร์นปาลม์ จำกัด,2.0,8.514619067,98.695372317
ALA09,42-000002,30,4,DCC_,1.0,8.619220989,98.763930861
ALA09,54-114526,30,1,ฟาร์มไก่ นางละออ  เกื้อนะ ม. นาเหนือ,2.0,8.541298006,98.70266039
ALA07,47-112944,30,4,DCC_,2.0,8.449956535,98.854662114
ALA06,60-108668,30,2,ไฟทางหลวง อ่าวลึก - แหลมสัก,4.0,8.368357243,98.702386027
ALA03,66-110584,100,7,โครงการอ่างเก็บน้ำคลองหิน,2.0,8.348460948,98.8672228
ALA03,67-015621,100,7,มป.ปั๊มน้ำมัน สหกรณ์นิคมอ่าวลึก,2.0,8.392076241,98.866947542
ALA06,59-112250,30,2,ไฟทางหลวง บ้านทางสาย,4.0,8.399170841,98.705405208
ALA01,45-110287,30,2,บ.แอดวานซ์อินโฟ ม.3 ต.บ้านกลาง,2.0,8.329610835,98.769691657
ALA07,52-111836,50,7,ทิวเขารีสอร์ท,2.0,8.405291888,98.748859453
ALA03,67-015890,160,7,บ้านปากหยา ม.3 ต.ปลายพระยา,1.0,8.516321934,98.81959949
ALA03,61-002122,30,1,DCC_,1.0,8.635926651,98.843894369
ALA03,45-004840,30,1,DCC_,1.0,8.66067776,98.840849562
ALA02,49-008904,30,2,ประปาบ้านปากช่อง ม.5,4.0,8.391652008,98.894257613
ALA06,63-015662,30,2,เสริม บ้านเขาวง,1.0,8.369336123,98.731608729
ALA07,63-017715,160,7,บ.โคกแซะ,1.0,8.457680822,98.79124915
ALA07,64-106343,50,7,สวนทุเรียน นายณัฐพงษ์  ดูงาม,2.0,8.508365899,98.844202333
ALA07,65-019968,30,2,บ้านจัดสรร น.ส.หัทยา,1.0,8.538248974,98.86962025
ALA02,65-019961,30,4,ซอยหนองหมื่นบาน,1.0,8.340326258,98.808254606
ALA02,62-103975,50,7,ฟาร์มไก่ นางสาคร  ธัญรส,2.0,8.420132584,98.739435453
ALA01,59-010609,30,4,DCC_ปป.บ้านน้ำผุด,1.0,8.318467908,98.7644564
ALA06,60-108667,30,2,ไฟทางหลวง บ.ถ้ำเสือ,4.0,8.407822289,98.676092734
ALA07,57-110070,30,1,ทางหลวงชนบท บ้านคลองพระยา,4.0,8.503879874,98.882144504
ALA02,37-005136,315,7,วิทยาลัยการอาชีพอ่าวลึก,4.0,8.291543235,98.794122424
ALA03,54-001426,30,2,DCC_บ้านบางโสก ม.5,1.0,8.581649676,98.754873317
ALA07,53-006288,160,7,DCC_บ้านหาดถั่ว  ม.7,1.0,8.559124847,98.908043126
ALA07,62-006631,30,2,DCC_บ.เขาเขนใน ม.2,1.0,8.49865924,98.84721856
